year,ca,sex,age,count,ca_name,hb_name
2019,S12000018,Female,all_ages,40512,Inverclyde,NHS Greater Glasgow and Clyde
2019,S12000018,Female,all_ages,40512,Inverclyde,NHS Greater Glasgow and Clyde
2019,S12000018,Male,all_ages,37288,Inverclyde,NHS Greater Glasgow and Clyde
2019,S12000018,Male,all_ages,37288,Inverclyde,NHS Greater Glasgow and Clyde
2019,S12000019,All,all_ages,92460,Midlothian,NHS Lothian
2019,S12000019,Female,all_ages,48026,Midlothian,NHS Lothian
2019,S12000019,Male,all_ages,44434,Midlothian,NHS Lothian
2019,S12000020,All,all_ages,95820,Moray,NHS Grampian
2019,S12000020,Female,all_ages,48274,Moray,NHS Grampian
2019,S12000020,Male,all_ages,47546,Moray,NHS Grampian
2019,S12000021,All,all_ages,134740,North Ayrshire,NHS Ayrshire and Arran
2019,S12000021,Female,all_ages,70589,North Ayrshire,NHS Ayrshire and Arran
2019,S12000021,Male,all_ages,64151,North Ayrshire,NHS Ayrshire and Arran
2019,S12000023,All,all_ages,22270,Orkney Islands,NHS Orkney
2019,S12000023,Female,all_ages,11184,Orkney Islands,NHS Orkney
2019,S12000023,Male,all_ages,11086,Orkney Islands,NHS Orkney
2019,S12000026,All,all_ages,115510,Scottish Borders,NHS Borders
2019,S12000026,Female,all_ages,59387,Scottish Borders,NHS Borders
2019,S12000026,Male,all_ages,56123,Scottish Borders,NHS Borders
2019,S12000027,All,all_ages,22920,Shetland Islands,NHS Shetland
2019,S12000027,Female,all_ages,11235,Shetland Islands,NHS Shetland
2019,S12000027,Male,all_ages,11685,Shetland Islands,NHS Shetland
2019,S12000028,All,all_ages,112610,South Ayrshire,NHS Ayrshire and Arran
2019,S12000028,Female,all_ages,58901,South Ayrshire,NHS Ayrshire and Arran
2019,S12000028,Male,all_ages,53709,South Ayrshire,NHS Ayrshire and Arran
2019,S12000029,All,all_ages,320530,South Lanarkshire,NHS Lanarkshire
2019,S12000029,All,all_ages,320530,South Lanarkshire,NHS Lanarkshire
2019,S12000029,Female,all_ages,165497,South Lanarkshire,NHS Lanarkshire
2019,S12000029,Female,all_ages,165497,South Lanarkshire,NHS Lanarkshire
2019,S12000029,Male,all_ages,155033,South Lanarkshire,NHS Lanarkshire
2019,S12000029,Male,all_ages,155033,South Lanarkshire,NHS Lanarkshire
2019,S12000030,All,all_ages,94210,Stirling,NHS Forth Valley
2019,S12000030,Female,all_ages,48777,Stirling,NHS Forth Valley
2019,S12000030,Male,all_ages,45433,Stirling,NHS Forth Valley
2019,S12000033,All,all_ages,228670,Aberdeen City,NHS Grampian
2019,S12000033,Female,all_ages,114873,Aberdeen City,NHS Grampian
2019,S12000033,Male,all_ages,113797,Aberdeen City,NHS Grampian
2019,S12000034,All,all_ages,261210,Aberdeenshire,NHS Grampian
2019,S12000034,Female,all_ages,131270,Aberdeenshire,NHS Grampian
2019,S12000034,Male,all_ages,129940,Aberdeenshire,NHS Grampian
2019,S12000035,All,all_ages,85870,Argyll and Bute,NHS Highland
2019,S12000035,Female,all_ages,43123,Argyll and Bute,NHS Highland
2019,S12000035,Male,all_ages,42747,Argyll and Bute,NHS Highland
2019,S12000036,All,all_ages,524930,City of Edinburgh,NHS Lothian
2019,S12000036,Female,all_ages,268627,City of Edinburgh,NHS Lothian
2019,S12000036,Male,all_ages,256303,City of Edinburgh,NHS Lothian
2019,S12000038,All,all_ages,179100,Renfrewshire,NHS Greater Glasgow and Clyde
2019,S12000038,All,all_ages,179100,Renfrewshire,NHS Greater Glasgow and Clyde
2019,S12000038,Female,all_ages,92527,Renfrewshire,NHS Greater Glasgow and Clyde
2019,S12000038,Female,all_ages,92527,Renfrewshire,NHS Greater Glasgow and Clyde
2019,S12000038,Male,all_ages,86573,Renfrewshire,NHS Greater Glasgow and Clyde
2019,S12000038,Male,all_ages,86573,Renfrewshire,NHS Greater Glasgow and Clyde
2019,S12000039,All,all_ages,88930,West Dunbartonshire,NHS Greater Glasgow and Clyde
2019,S12000039,All,all_ages,88930,West Dunbartonshire,NHS Greater Glasgow and Clyde
2019,S12000039,Female,all_ages,46412,West Dunbartonshire,NHS Greater Glasgow and Clyde
2019,S12000039,Female,all_ages,46412,West Dunbartonshire,NHS Greater Glasgow and Clyde
2019,S12000039,Male,all_ages,42518,West Dunbartonshire,NHS Greater Glasgow and Clyde
2019,S12000039,Male,all_ages,42518,West Dunbartonshire,NHS Greater Glasgow and Clyde
2019,S12000040,All,all_ages,183100,West Lothian,NHS Lothian
2019,S12000040,Female,all_ages,93147,West Lothian,NHS Lothian
2019,S12000040,Male,all_ages,89953,West Lothian,NHS Lothian
2019,S12000041,All,all_ages,116200,Angus,NHS Tayside
2019,S12000041,All,all_ages,116200,Angus,NHS Tayside
2019,S12000041,Female,all_ages,59476,Angus,NHS Tayside
2019,S12000041,Female,all_ages,59476,Angus,NHS Tayside
2019,S12000041,Male,all_ages,56724,Angus,NHS Tayside
2019,S12000041,Male,all_ages,56724,Angus,NHS Tayside
2019,S12000042,All,all_ages,149320,Dundee City,NHS Tayside
2019,S12000042,All,all_ages,149320,Dundee City,NHS Tayside
2019,S12000042,Female,all_ages,77192,Dundee City,NHS Tayside
2019,S12000042,Female,all_ages,77192,Dundee City,NHS Tayside
2019,S12000042,Male,all_ages,72128,Dundee City,NHS Tayside
2019,S12000042,Male,all_ages,72128,Dundee City,NHS Tayside
2019,S12000045,All,all_ages,108640,East Dunbartonshire,NHS Greater Glasgow and Clyde
2019,S12000045,All,all_ages,108640,East Dunbartonshire,NHS Greater Glasgow and Clyde
2019,S12000045,Female,all_ages,56069,East Dunbartonshire,NHS Greater Glasgow and Clyde
2019,S12000045,Female,all_ages,56069,East Dunbartonshire,NHS Greater Glasgow and Clyde
2019,S12000045,Male,all_ages,52571,East Dunbartonshire,NHS Greater Glasgow and Clyde
2019,S12000045,Male,all_ages,52571,East Dunbartonshire,NHS Greater Glasgow and Clyde
2019,S12000047,All,all_ages,373550,Fife,NHS Fife
2019,S12000047,Female,all_ages,192136,Fife,NHS Fife
2019,S12000047,Male,all_ages,181414,Fife,NHS Fife
2019,S12000048,All,all_ages,151950,Perth and Kinross,NHS Tayside
2019,S12000048,Female,all_ages,77221,Perth and Kinross,NHS Tayside
2019,S12000048,Male,all_ages,74729,Perth and Kinross,NHS Tayside
2019,S12000049,All,all_ages,633120,Glasgow City,NHS Greater Glasgow and Clyde
2019,S12000049,Female,all_ages,323084,Glasgow City,NHS Greater Glasgow and Clyde
2019,S12000049,Male,all_ages,310036,Glasgow City,NHS Greater Glasgow and Clyde
2019,S12000050,All,all_ages,341370,North Lanarkshire,NHS Lanarkshire
2019,S12000050,Female,all_ages,176007,North Lanarkshire,NHS Lanarkshire
2019,S12000050,Male,all_ages,165363,North Lanarkshire,NHS Lanarkshire
2020,S92000003,All,all_ages,5464679,Scotland,Scotland
2020,S92000003,Female,all_ages,2800499,Scotland,Scotland
2020,S92000003,Male,all_ages,2664180,Scotland,Scotland
2020,S12000005,All,all_ages,51414,Clackmannanshire,NHS Forth Valley
2020,S12000005,Female,all_ages,26166,Clackmannanshire,NHS Forth Valley
2020,S12000005,Male,all_ages,25248,Clackmannanshire,NHS Forth Valley
2020,S12000006,All,all_ages,148140,Dumfries and Galloway,NHS Dumfries and Galloway
2020,S12000006,Female,all_ages,76074,Dumfries and Galloway,NHS Dumfries and Galloway
2020,S12000006,Male,all_ages,72066,Dumfries and Galloway,NHS Dumfries and Galloway
2020,S12000008,All,all_ages,121576,East Ayrshire,NHS Ayrshire and Arran
2020,S12000008,Female,all_ages,62561,East Ayrshire,NHS Ayrshire and Arran
2020,S12000008,Male,all_ages,59015,East Ayrshire,NHS Ayrshire and Arran
2020,S12000010,All,all_ages,107434,East Lothian,NHS Lothian
2020,S12000010,Female,all_ages,55901,East Lothian,NHS Lothian
2020,S12000010,Male,all_ages,51533,East Lothian,NHS Lothian
2020,S12000011,All,all_ages,96446,East Renfrewshire,NHS Greater Glasgow and Clyde
2020,S12000011,All,all_ages,96446,East Renfrewshire,NHS Greater Glasgow and Clyde
2020,S12000011,Female,all_ages,50371,East Renfrewshire,NHS Greater Glasgow and Clyde
2020,S12000011,Female,all_ages,50371,East Renfrewshire,NHS Greater Glasgow and Clyde
2020,S12000011,Male,all_ages,46075,East Renfrewshire,NHS Greater Glasgow and Clyde
2020,S12000011,Male,all_ages,46075,East Renfrewshire,NHS Greater Glasgow and Clyde
2020,S12000013,All,all_ages,26535,Na h-Eileanan Siar,NHS Western Isles
2020,S12000013,Female,all_ages,13451,Na h-Eileanan Siar,NHS Western Isles
2020,S12000013,Male,all_ages,13084,Na h-Eileanan Siar,NHS Western Isles
2020,S12000014,All,all_ages,161583,Falkirk,NHS Forth Valley
2020,S12000014,Female,all_ages,82360,Falkirk,NHS Forth Valley
2020,S12000014,Male,all_ages,79223,Falkirk,NHS Forth Valley
2020,S12000017,All,all_ages,236078,Highland,NHS Highland
2020,S12000017,Female,all_ages,120471,Highland,NHS Highland
2020,S12000017,Male,all_ages,115607,Highland,NHS Highland
2020,S12000018,All,all_ages,77255,Inverclyde,NHS Greater Glasgow and Clyde
2020,S12000018,All,all_ages,77255,Inverclyde,NHS Greater Glasgow and Clyde
2020,S12000018,Female,all_ages,40329,Inverclyde,NHS Greater Glasgow and Clyde
2020,S12000018,Female,all_ages,40329,Inverclyde,NHS Greater Glasgow and Clyde
2020,S12000018,Male,all_ages,36926,Inverclyde,NHS Greater Glasgow and Clyde
2020,S12000018,Male,all_ages,36926,Inverclyde,NHS Greater Glasgow and Clyde
2020,S12000019,All,all_ages,93871,Midlothian,NHS Lothian
2020,S12000019,Female,all_ages,48827,Midlothian,NHS Lothian
2020,S12000019,Male,all_ages,45044,Midlothian,NHS Lothian
2020,S12000020,All,all_ages,95746,Moray,NHS Grampian
2020,S12000020,Female,all_ages,48313,Moray,NHS Grampian
2020,S12000020,Male,all_ages,47433,Moray,NHS Grampian
2020,S12000021,All,all_ages,134652,North Ayrshire,NHS Ayrshire and Arran
2020,S12000021,Female,all_ages,70645,North Ayrshire,NHS Ayrshire and Arran
2020,S12000021,Male,all_ages,64007,North Ayrshire,NHS Ayrshire and Arran
2020,S12000023,All,all_ages,22272,Orkney Islands,NHS Orkney
2020,S12000023,Female,all_ages,11193,Orkney Islands,NHS Orkney
2020,S12000023,Male,all_ages,11079,Orkney Islands,NHS Orkney
2020,S12000026,All,all_ages,115472,Scottish Borders,NHS Borders
2020,S12000026,Female,all_ages,59372,Scottish Borders,NHS Borders
2020,S12000026,Male,all_ages,56100,Scottish Borders,NHS Borders
2020,S12000027,All,all_ages,22987,Shetland Islands,NHS Shetland
2020,S12000027,Female,all_ages,11234,Shetland Islands,NHS Shetland
2020,S12000027,Male,all_ages,11753,Shetland Islands,NHS Shetland
2020,S12000028,All,all_ages,112321,South Ayrshire,NHS Ayrshire and Arran
2020,S12000028,Female,all_ages,58647,South Ayrshire,NHS Ayrshire and Arran
2020,S12000028,Male,all_ages,53674,South Ayrshire,NHS Ayrshire and Arran
2020,S12000029,All,all_ages,320507,South Lanarkshire,NHS Lanarkshire
2020,S12000029,All,all_ages,320507,South Lanarkshire,NHS Lanarkshire
2020,S12000029,Female,all_ages,165423,South Lanarkshire,NHS Lanarkshire
2020,S12000029,Female,all_ages,165423,South Lanarkshire,NHS Lanarkshire
2020,S12000029,Male,all_ages,155084,South Lanarkshire,NHS Lanarkshire
2020,S12000029,Male,all_ages,155084,South Lanarkshire,NHS Lanarkshire
2020,S12000030,All,all_ages,95251,Stirling,NHS Forth Valley
2020,S12000030,Female,all_ages,49409,Stirling,NHS Forth Valley
2020,S12000030,Male,all_ages,45842,Stirling,NHS Forth Valley
2020,S12000033,All,all_ages,227604,Aberdeen City,NHS Grampian
2020,S12000033,Female,all_ages,114005,Aberdeen City,NHS Grampian
2020,S12000033,Male,all_ages,113599,Aberdeen City,NHS Grampian
2020,S12000034,All,all_ages,263116,Aberdeenshire,NHS Grampian
2020,S12000034,Female,all_ages,132197,Aberdeenshire,NHS Grampian
2020,S12000034,Male,all_ages,130919,Aberdeenshire,NHS Grampian
2020,S12000035,All,all_ages,85320,Argyll and Bute,NHS Highland
2020,S12000035,Female,all_ages,42803,Argyll and Bute,NHS Highland
2020,S12000035,Male,all_ages,42517,Argyll and Bute,NHS Highland
2020,S12000036,All,all_ages,526835,City of Edinburgh,NHS Lothian
2020,S12000036,Female,all_ages,269290,City of Edinburgh,NHS Lothian
2020,S12000036,Male,all_ages,257545,City of Edinburgh,NHS Lothian
2020,S12000038,All,all_ages,178766,Renfrewshire,NHS Greater Glasgow and Clyde
2020,S12000038,All,all_ages,178766,Renfrewshire,NHS Greater Glasgow and Clyde
2020,S12000038,Female,all_ages,92285,Renfrewshire,NHS Greater Glasgow and Clyde
2020,S12000038,Female,all_ages,92285,Renfrewshire,NHS Greater Glasgow and Clyde
2020,S12000038,Male,all_ages,86481,Renfrewshire,NHS Greater Glasgow and Clyde
2020,S12000038,Male,all_ages,86481,Renfrewshire,NHS Greater Glasgow and Clyde
2020,S12000039,All,all_ages,88821,West Dunbartonshire,NHS Greater Glasgow and Clyde
2020,S12000039,All,all_ages,88821,West Dunbartonshire,NHS Greater Glasgow and Clyde
2020,S12000039,Female,all_ages,46408,West Dunbartonshire,NHS Greater Glasgow and Clyde
2020,S12000039,Female,all_ages,46408,West Dunbartonshire,NHS Greater Glasgow and Clyde
2020,S12000039,Male,all_ages,42413,West Dunbartonshire,NHS Greater Glasgow and Clyde
2020,S12000039,Male,all_ages,42413,West Dunbartonshire,NHS Greater Glasgow and Clyde
2020,S12000040,All,all_ages,184631,West Lothian,NHS Lothian
2020,S12000040,Female,all_ages,94029,West Lothian,NHS Lothian
2020,S12000040,Male,all_ages,90602,West Lothian,NHS Lothian
2020,S12000041,All,all_ages,116066,Angus,NHS Tayside
2020,S12000041,All,all_ages,116066,Angus,NHS Tayside
2020,S12000041,Female,all_ages,59502,Angus,NHS Tayside
2020,S12000041,Female,all_ages,59502,Angus,NHS Tayside
2020,S12000041,Male,all_ages,56564,Angus,NHS Tayside
2020,S12000041,Male,all_ages,56564,Angus,NHS Tayside
2020,S12000042,All,all_ages,148577,Dundee City,NHS Tayside
2020,S12000042,All,all_ages,148577,Dundee City,NHS Tayside
2020,S12000042,Female,all_ages,76788,Dundee City,NHS Tayside
2020,S12000042,Female,all_ages,76788,Dundee City,NHS Tayside
2020,S12000042,Male,all_ages,71789,Dundee City,NHS Tayside
2020,S12000042,Male,all_ages,71789,Dundee City,NHS Tayside
2020,S12000045,All,all_ages,109202,East Dunbartonshire,NHS Greater Glasgow and Clyde
2020,S12000045,All,all_ages,109202,East Dunbartonshire,NHS Greater Glasgow and Clyde
2020,S12000045,Female,all_ages,56389,East Dunbartonshire,NHS Greater Glasgow and Clyde
2020,S12000045,Female,all_ages,56389,East Dunbartonshire,NHS Greater Glasgow and Clyde
2020,S12000045,Male,all_ages,52813,East Dunbartonshire,NHS Greater Glasgow and Clyde
2020,S12000045,Male,all_ages,52813,East Dunbartonshire,NHS Greater Glasgow and Clyde
2020,S12000047,All,all_ages,371882,Fife,NHS Fife
2020,S12000047,Female,all_ages,190750,Fife,NHS Fife
2020,S12000047,Male,all_ages,181132,Fife,NHS Fife
2020,S12000048,All,all_ages,152127,Perth and Kinross,NHS Tayside
2020,S12000048,Female,all_ages,77318,Perth and Kinross,NHS Tayside
2020,S12000048,Male,all_ages,74809,Perth and Kinross,NHS Tayside
2020,S12000049,All,all_ages,631648,Glasgow City,NHS Greater Glasgow and Clyde
2020,S12000049,Female,all_ages,322547,Glasgow City,NHS Greater Glasgow and Clyde
2020,S12000049,Male,all_ages,309101,Glasgow City,NHS Greater Glasgow and Clyde
2020,S12000050,All,all_ages,340544,North Lanarkshire,NHS Lanarkshire
2020,S12000050,Female,all_ages,175441,North Lanarkshire,NHS Lanarkshire
2020,S12000050,Male,all_ages,165103,North Lanarkshire,NHS Lanarkshire
2021,S92000003,All,all_ages,5475660,Scotland,Scotland
2021,S92000003,Female,all_ages,2804871,Scotland,Scotland
2021,S92000003,Male,all_ages,2670789,Scotland,Scotland
2021,S12000005,All,all_ages,51430,Clackmannanshire,NHS Forth Valley
2021,S12000005,Female,all_ages,26179,Clackmannanshire,NHS Forth Valley
2021,S12000005,Male,all_ages,25251,Clackmannanshire,NHS Forth Valley
2021,S12000006,All,all_ages,147742,Dumfries and Galloway,NHS Dumfries and Galloway
2021,S12000006,Female,all_ages,75854,Dumfries and Galloway,NHS Dumfries and Galloway
2021,S12000006,Male,all_ages,71888,Dumfries and Galloway,NHS Dumfries and Galloway
2021,S12000008,All,all_ages,121382,East Ayrshire,NHS Ayrshire and Arran
2021,S12000008,Female,all_ages,62461,East Ayrshire,NHS Ayrshire and Arran
2021,S12000008,Male,all_ages,58921,East Ayrshire,NHS Ayrshire and Arran
2021,S12000010,All,all_ages,108218,East Lothian,NHS Lothian
2021,S12000010,Female,all_ages,56303,East Lothian,NHS Lothian
2021,S12000010,Male,all_ages,51915,East Lothian,NHS Lothian
2021,S12000011,All,all_ages,97062,East Renfrewshire,NHS Greater Glasgow and Clyde
2021,S12000011,All,all_ages,97062,East Renfrewshire,NHS Greater Glasgow and Clyde
2021,S12000011,Female,all_ages,50676,East Renfrewshire,NHS Greater Glasgow and Clyde
2021,S12000011,Female,all_ages,50676,East Renfrewshire,NHS Greater Glasgow and Clyde
2021,S12000011,Male,all_ages,46386,East Renfrewshire,NHS Greater Glasgow and Clyde
2021,S12000011,Male,all_ages,46386,East Renfrewshire,NHS Greater Glasgow and Clyde
2021,S12000013,All,all_ages,26375,Na h-Eileanan Siar,NHS Western Isles
2021,S12000013,Female,all_ages,13371,Na h-Eileanan Siar,NHS Western Isles
2021,S12000013,Male,all_ages,13004,Na h-Eileanan Siar,NHS Western Isles
2021,S12000014,All,all_ages,162180,Falkirk,NHS Forth Valley
2021,S12000014,Female,all_ages,82596,Falkirk,NHS Forth Valley
2021,S12000014,Male,all_ages,79584,Falkirk,NHS Forth Valley
2021,S12000017,All,all_ages,236327,Highland,NHS Highland
2021,S12000017,Female,all_ages,120634,Highland,NHS Highland
2021,S12000017,Male,all_ages,115693,Highland,NHS Highland
2021,S12000018,All,all_ages,76791,Inverclyde,NHS Greater Glasgow and Clyde
2021,S12000018,All,all_ages,76791,Inverclyde,NHS Greater Glasgow and Clyde
2021,S12000018,Female,all_ages,40114,Inverclyde,NHS Greater Glasgow and Clyde
2021,S12000018,Female,all_ages,40114,Inverclyde,NHS Greater Glasgow and Clyde
2021,S12000018,Male,all_ages,36677,Inverclyde,NHS Greater Glasgow and Clyde
2021,S12000018,Male,all_ages,36677,Inverclyde,NHS Greater Glasgow and Clyde
2021,S12000019,All,all_ages,95166,Midlothian,NHS Lothian
2021,S12000019,Female,all_ages,49520,Midlothian,NHS Lothian
2021,S12000019,Male,all_ages,45646,Midlothian,NHS Lothian
2021,S12000020,All,all_ages,95792,Moray,NHS Grampian
2021,S12000020,Female,all_ages,48300,Moray,NHS Grampian
2021,S12000020,Male,all_ages,47492,Moray,NHS Grampian
2021,S12000021,All,all_ages,134246,North Ayrshire,NHS Ayrshire and Arran
2021,S12000021,Female,all_ages,70451,North Ayrshire,NHS Ayrshire and Arran
2021,S12000021,Male,all_ages,63795,North Ayrshire,NHS Ayrshire and Arran
2021,S12000023,All,all_ages,22295,Orkney Islands,NHS Orkney
2021,S12000023,Female,all_ages,11195,Orkney Islands,NHS Orkney
2021,S12000023,Male,all_ages,11100,Orkney Islands,NHS Orkney
2021,S12000026,All,all_ages,115588,Scottish Borders,NHS Borders
2021,S12000026,Female,all_ages,59436,Scottish Borders,NHS Borders
2021,S12000026,Male,all_ages,56152,Scottish Borders,NHS Borders
2021,S12000027,All,all_ages,22992,Shetland Islands,NHS Shetland
2021,S12000027,Female,all_ages,11219,Shetland Islands,NHS Shetland
2021,S12000027,Male,all_ages,11773,Shetland Islands,NHS Shetland
2021,S12000028,All,all_ages,112169,South Ayrshire,NHS Ayrshire and Arran
2021,S12000028,Female,all_ages,58550,South Ayrshire,NHS Ayrshire and Arran
2021,S12000028,Male,all_ages,53619,South Ayrshire,NHS Ayrshire and Arran
2021,S12000029,All,all_ages,321157,South Lanarkshire,NHS Lanarkshire
2021,S12000029,All,all_ages,321157,South Lanarkshire,NHS Lanarkshire
2021,S12000029,Female,all_ages,165664,South Lanarkshire,NHS Lanarkshire
2021,S12000029,Female,all_ages,165664,South Lanarkshire,NHS Lanarkshire
2021,S12000029,Male,all_ages,155493,South Lanarkshire,NHS Lanarkshire
2021,S12000029,Male,all_ages,155493,South Lanarkshire,NHS Lanarkshire
2021,S12000030,All,all_ages,95711,Stirling,NHS Forth Valley
2021,S12000030,Female,all_ages,49661,Stirling,NHS Forth Valley
2021,S12000030,Male,all_ages,46050,Stirling,NHS Forth Valley
2021,S12000033,All,all_ages,227655,Aberdeen City,NHS Grampian
2021,S12000033,Female,all_ages,113823,Aberdeen City,NHS Grampian
2021,S12000033,Male,all_ages,113832,Aberdeen City,NHS Grampian
2021,S12000034,All,all_ages,263765,Aberdeenshire,NHS Grampian
2021,S12000034,Female,all_ages,132525,Aberdeenshire,NHS Grampian
